NODEID,Lon,Lat
44554,-73.92089663,40.86987702
44555,-73.91925482,40.87100784
44556,-73.9186422,40.87042092
44558,-73.91856422,40.87147883
44559,-73.91814318,40.86954951
44561,-73.91791358,40.86966687
44563,-73.91791616,40.87092293
44564,-73.92070481,40.87301604
44565,-73.91969888,40.87206353
44567,-73.91945895,40.87224928
44569,-73.91845931,40.87302205
44570,-73.92087559,40.87546395
44571,-73.91987704,40.87650889
44572,-73.91982725,40.87668367
44573,-73.91999894,40.8774725
44574,-73.91903469,40.87618533
44575,-73.91891777,40.87683078
44577,-73.91780121,40.87723944
44578,-73.92135462,40.87831286
44579,-73.92092118,40.87861139
44580,-73.92027421,40.87902805
44581,-73.92007736,40.87914607
44582,-73.91976412,40.8788012
44583,-73.91978691,40.87759476
44584,-73.91924014,40.87967635
44585,-73.9180754,40.87854
44586,-73.91825573,40.87931672
44587,-73.91789566,40.87747009
44588,-73.91743013,40.85322358
44589,-73.91675886,40.85288695
44590,-73.91636168,40.85408427
44591,-73.91719968,40.85432714
44592,-73.91678983,40.85487288
44594,-73.91591032,40.85384738
44595,-73.91618975,40.85458241
44596,-73.91542059,40.85417551
44597,-73.91556842,40.85424363
44598,-73.91467507,40.85394292
44599,-73.91740657,40.85705141
44600,-73.91718821,40.85591882
44602,-73.91688939,40.8581944
44603,-73.91679699,40.85566521
44604,-73.91653607,40.85815898
44605,-73.91584633,40.8580507
44606,-73.91571098,40.85585947
44607,-73.91543703,40.856537
44608,-73.91493812,40.85570082
44609,-73.91792829,40.8607499
44610,-73.91710644,40.85970634
44611,-73.91692586,40.85898721
44612,-73.91691309,40.85927021
44613,-73.91667915,40.8602692
44614,-73.91576213,40.86064464
44616,-73.91615942,40.85878457
44617,-73.91542545,40.85872864
44618,-73.91467481,40.85971241
44619,-73.91542584,40.86035313
44620,-73.91549848,40.85974176
44621,-73.91508795,40.86005652
44622,-73.91416105,40.85996341
44623,-73.91755539,40.86301976
44624,-73.91750401,40.86136332
44625,-73.91706347,40.86369061
44626,-73.9169204,40.86193173
44627,-73.91616936,40.86244126
44628,-73.91544971,40.86300651
44629,-73.91481817,40.86189909
44630,-73.9151754,40.86370839
44631,-73.9148747,40.8616917
44632,-73.91422918,40.86248856
44633,-73.91657314,40.86436305
44636,-73.91508461,40.86450747
44637,-73.91441113,40.86417363
44638,-73.91759364,40.86888529
44639,-73.91720485,40.86681309
44640,-73.91704336,40.86702623
44641,-73.91716843,40.86909662
44642,-73.91658794,40.86763295
44643,-73.91613838,40.86825066
44644,-73.91568099,40.86888849
44646,-73.9167332,40.86931935
44647,-73.91697288,40.87014741
44648,-73.9170086,40.87158467
44649,-73.91627558,40.86958267
44650,-73.91588025,40.86984755
44651,-73.9157459,40.87104336
44652,-73.91518281,40.8695508
44653,-73.91514791,40.87041593
44654,-73.91505693,40.8716029
44655,-73.91469383,40.87022466
44656,-73.91409037,40.87119463
44658,-73.91717258,40.87249664
44659,-73.91627786,40.87211564
44661,-73.91726028,40.875809
44662,-73.9164195,40.87591939
44665,-73.91578516,40.87571695
44666,-73.91571028,40.87579545
44668,-73.91484624,40.87666671
44669,-73.91752214,40.88020128
44670,-73.91688657,40.87965804
44671,-73.91669355,40.87893772
44672,-73.9167425,40.87947393
44673,-73.91578104,40.87797367
44674,-73.91589736,40.87859658
44675,-73.9160844,40.87947926
44676,-73.91533716,40.88015265
44677,-73.91414423,40.87828735
44678,-73.91448707,40.87961213
44679,-73.91384895,40.85381088
44680,-73.91412198,40.85554012
44681,-73.91276118,40.85525129
44682,-73.91227299,40.85375856
44683,-73.91119581,40.85482229
44685,-73.91388865,40.85628892
44686,-73.91212951,40.85601414
44687,-73.91132267,40.85589152
44688,-73.9108091,40.8570448
44689,-73.91081914,40.85657782
44690,-73.91328437,40.8596186
44691,-73.91253324,40.86118298
44692,-73.91195138,40.86078302
44693,-73.91161125,40.86036355
44694,-73.91088488,40.85877618
44695,-73.91101447,40.86060126
44696,-73.91343152,40.86213907
44697,-73.91329747,40.86208963
44698,-73.91341462,40.86336749
44699,-73.91295585,40.86191314
44700,-73.91273784,40.86186389
44702,-73.9124593,40.86182043
44703,-73.91181229,40.86173239
44704,-73.91173474,40.86272023
44705,-73.91098453,40.86234148
44706,-73.91075596,40.86165148
44707,-73.91267634,40.86402111
44708,-73.91091292,40.86593795
44709,-73.91104891,40.86630644
44710,-73.91049225,40.86397683
44711,-73.91059914,40.86450238
44712,-73.91335198,40.86877714
44713,-73.91172833,40.86807449
44714,-73.91132818,40.86880244
44715,-73.91400986,40.87116059
44716,-73.91387456,40.87134982
44717,-73.91336718,40.87176764
44718,-73.91284728,40.8694447
44719,-73.91215536,40.87038758
44720,-73.91168145,40.87103505
44721,-73.91122712,40.87165547
44722,-73.91105789,40.87196455
44723,-73.91273605,40.87231739
44724,-73.91223227,40.87273401
44725,-73.91157791,40.87327159
44726,-73.91108841,40.87466171
44727,-73.91069663,40.87236327
44728,-73.91065439,40.87397594
44729,-73.91365987,40.87599261
44730,-73.9127889,40.87563275
44731,-73.91271685,40.8766856
44732,-73.91226587,40.875044
44733,-73.91145686,40.8756754
44734,-73.91060781,40.87735562
44735,-73.91411696,40.87933437
44736,-73.91387798,40.87952755
44737,-73.91329679,40.87877204
44738,-73.91237132,40.87934846
44739,-73.9120583,40.87811932
44740,-73.91148913,40.87901886
44741,-73.91116489,40.87785374
44742,-73.91200665,40.87773675
44743,-73.91007275,40.8544695
44744,-73.90942957,40.85395944
44745,-73.90913419,40.8555451
44746,-73.90850022,40.853817
44747,-73.90836034,40.85513981
44748,-73.90764771,40.85476434
44749,-73.9073329,40.85381641
44750,-73.91041222,40.85572837
44751,-73.91020818,40.85828879
44752,-73.90981147,40.85685818
44753,-73.90977326,40.85588035
44754,-73.9095672,40.85759162
44756,-73.90935511,40.85710721
44757,-73.90896646,40.85698986
44758,-73.90844065,40.85760385
44759,-73.90810181,40.85668281
44760,-73.90789966,40.85819536
44761,-73.90729931,40.85640411
44762,-73.90943361,40.86032067
44763,-73.9086088,40.86004036
44764,-73.90777331,40.85960754
44765,-73.90735818,40.85879013
44766,-73.90679735,40.85937359
44767,-73.90986668,40.86231007
44768,-73.90906439,40.8631548
44769,-73.90902253,40.86268281
44770,-73.90754979,40.86281495
44771,-73.90753868,40.86355957
44772,-73.90848814,40.86534544
44773,-73.91017468,40.86719121
44774,-73.90986176,40.86794331
44775,-73.90948555,40.86683058
44776,-73.90792656,40.86838713
44777,-73.90762569,40.8690975
44778,-73.90642123,40.86843491
44779,-73.90722211,40.86885175
44780,-73.90927464,40.86955413
44782,-73.90893235,40.87215735
44783,-73.91026971,40.87427181
44784,-73.90973487,40.87463814
44785,-73.90846368,40.87262079
44786,-73.90774271,40.87284595
44787,-73.9074649,40.87354735
44788,-73.91005731,40.87695643
44789,-73.90941677,40.87595252
44790,-73.90944688,40.87627225
44791,-73.90947185,40.87654744
44792,-73.90904548,40.87722072
44793,-73.90837698,40.87568337
44794,-73.9084294,40.87601434
44795,-73.90765282,40.87742802
44796,-73.90703749,40.87689516
44797,-73.90682823,40.87663155
44798,-73.90719435,40.87745752
44799,-73.91033194,40.87903805
44800,-73.90998442,40.87782783
44801,-73.90949832,40.87877673
44802,-73.90967868,40.87951459
44803,-73.90906236,40.87848678
44804,-73.9083557,40.87791831
44805,-73.90902755,40.87897921
44806,-73.90802213,40.87828798
44807,-73.93380972,40.88226429
44808,-73.92952769,40.88966843
44809,-73.92746272,40.89458276
44810,-73.92380526,40.8803249
44811,-73.92232856,40.88054803
44812,-73.92167311,40.88022941
44813,-73.92182955,40.8845116
44814,-73.92196328,40.90711901
44815,-73.92023032,40.88270977
44816,-73.91930371,40.88070081
44817,-73.91910879,40.88085511
44818,-73.91838569,40.88064661
44819,-73.91826821,40.88047762
44820,-73.91793499,40.88187144
44821,-73.92038935,40.88438695
44822,-73.92021584,40.88514459
44823,-73.91995989,40.88503278
44825,-73.91926692,40.88480491
44826,-73.91968768,40.88578642
44827,-73.91876151,40.88556968
44828,-73.92095612,40.88728822
44829,-73.92039853,40.8871293
44830,-73.91869591,40.8868852
44831,-73.9203928,40.8876485
44832,-73.91826637,40.88948914
44834,-73.91888014,40.89160572
44835,-73.91802215,40.89311146
44836,-73.91800264,40.89400862
44837,-73.9179087,40.89467677
44838,-73.91763488,40.89494191
44839,-73.91737046,40.88149435
44840,-73.91763229,40.88077312
44841,-73.91704695,40.88128861
44842,-73.91728278,40.88297665
44843,-73.91628706,40.88078863
44844,-73.9161682,40.88258539
44845,-73.91598516,40.88253958
44846,-73.91578489,40.88246891
44847,-73.91497364,40.88214678
44848,-73.91676918,40.88398619
44849,-73.91586528,40.88485811
44850,-73.91557609,40.88360602
44851,-73.91516589,40.88347222
44852,-73.91489277,40.88462477
44853,-73.91471731,40.88458013
44854,-73.91452611,40.88452934
44855,-73.91429142,40.8831933
44856,-73.91668634,40.88690109
44857,-73.91684543,40.88760516
44858,-73.91580832,40.88735647
44859,-73.91563743,40.88852238
44861,-73.91705997,40.88945616
44862,-73.9170204,40.88900731
44863,-73.91688136,40.88874747
44864,-73.91672818,40.88945209
44865,-73.91703027,40.89002224
44867,-73.91532821,40.88993363
44868,-73.91687307,40.89219578
44869,-73.91634372,40.89128697
44870,-73.91658255,40.89292129
44871,-73.91594626,40.89164101
44872,-73.91579469,40.89205548
44873,-73.91513259,40.89370648
44874,-73.91489115,40.89368161
44875,-73.91694161,40.89664455
44876,-73.9167064,40.89659618
44877,-73.91589075,40.89447046
44878,-73.91561748,40.89525908
44879,-73.91523949,40.8963363
44881,-73.91471357,40.89550444
44883,-73.9148066,40.89703522
44884,-73.9150145,40.9030813
44885,-73.91457711,40.90288118
44886,-73.9142788,40.90386199
44887,-73.9142908,40.90409321
44888,-73.91365272,40.88034667
44889,-73.91376229,40.8815302
44890,-73.91310235,40.882811
44891,-73.91275458,40.88112887
44892,-73.91202525,40.88081425
44893,-73.91205185,40.88246813
44894,-73.9117073,40.880702
44895,-73.91212991,40.8811222
44896,-73.91163168,40.8822877
44897,-73.9110005,40.88211519
44898,-73.91092629,40.88039105
44899,-73.91373833,40.88431909
44900,-73.91315957,40.88551001
44901,-73.91252022,40.88401112
44902,-73.91160042,40.88379054
44903,-73.91397895,40.88637413
44904,-73.91302405,40.88617032
44905,-73.91330685,40.8871005
44906,-73.91310608,40.88831376
44907,-73.91254746,40.88640183
44908,-73.91252304,40.88613327
44909,-73.91227221,40.88711502
44910,-73.91184837,40.8860048
44911,-73.9118193,40.88697919
44912,-73.91173089,40.88821871
44913,-73.91130761,40.88823603
44914,-73.91093293,40.88583439
44915,-73.91091831,40.88793281
44916,-73.9119208,40.8872586
44917,-73.91401757,40.89053923
44918,-73.91301223,40.88900041
44919,-73.9129033,40.88974838
44920,-73.91269659,40.89056938
44921,-73.91157593,40.88888748
44922,-73.91147021,40.88962922
44923,-73.91113709,40.89081699
44924,-73.91345668,40.89209793
44925,-73.91306135,40.89387995
44926,-73.9132012,40.89276443
44927,-73.91199676,40.89223839
44928,-73.9115207,40.8938901
44929,-73.91091127,40.8924767
44930,-73.91107005,40.89295009
44932,-73.91233794,40.89521557
44935,-73.91218451,40.89629423
44936,-73.91141889,40.89503047
44937,-73.91181654,40.89578173
44938,-73.9118373,40.89617114
44939,-73.91139984,40.89480954
44940,-73.91111626,40.89490435
44941,-73.91293082,40.89857359
44942,-73.9124714,40.89797645
44943,-73.9122766,40.89763936
44945,-73.91213864,40.89813551
44946,-73.91240004,40.89950503
44949,-73.91218048,40.89902319
44950,-73.91216309,40.89932156
44951,-73.91206721,40.89751061
44952,-73.9115572,40.89785403
44954,-73.91135766,40.89783802
44955,-73.91111228,40.89875091
44958,-73.91254908,40.90139651
44959,-73.91253479,40.90224444
44960,-73.91198935,40.90032644
44961,-73.91197348,40.90094952
44962,-73.91194941,40.90127719
44963,-73.91156773,40.9002107
44964,-73.91157632,40.90068483
44965,-73.91185073,40.90211178
44966,-73.9108391,40.9000309
44967,-73.91400807,40.90384835
44968,-73.91370139,40.90379255
44969,-73.91325967,40.90485798
44970,-73.91260283,40.90357736
44971,-73.91214211,40.9044438
44972,-73.91117061,40.90555152
44973,-73.91156636,40.9033598
44974,-73.91074122,40.90459564
44975,-73.91045034,40.9052506
44976,-73.9093821,40.88136333
44977,-73.9083999,40.88081912
44978,-73.90862597,40.88245766
44979,-73.90849465,40.88265309
44980,-73.90763851,40.88039704
44981,-73.90801215,40.8824005
44982,-73.9072593,40.88196963
44983,-73.90647513,40.88373137
44984,-73.91040493,40.88349286
44985,-73.90998149,40.88565778
44987,-73.90962129,40.8836927
44988,-73.90903332,40.88548331
44989,-73.9085331,40.88408136
44990,-73.90812611,40.88531454
44991,-73.90758533,40.8843893
44992,-73.90732583,40.88517009
44993,-73.91039705,40.8867568
44994,-73.90965846,40.88664473
44995,-73.90937795,40.88792981
44996,-73.90923893,40.88845041
44997,-73.90869775,40.88649491
44998,-73.90878672,40.88780128
44999,-73.90854433,40.88704972
45000,-73.90778111,40.88636657
45001,-73.90761715,40.88718327
45002,-73.90738179,40.8878173
45003,-73.90759732,40.88820098
45004,-73.90700211,40.88584521
45005,-73.90688458,40.8859887
45006,-73.90703572,40.886609
45007,-73.90981767,40.88899657
45008,-73.90893325,40.88927854
45009,-73.9097593,40.88925003
45010,-73.90974984,40.88948755
45011,-73.90969117,40.89092889
45012,-73.90989722,40.8885051
45013,-73.90910942,40.88872116
45015,-73.90900536,40.88950014
45016,-73.90881651,40.88939059
45017,-73.90853253,40.89064531
45018,-73.90846732,40.89098589
45019,-73.90877718,40.88937017
45020,-73.90831585,40.8891159
45021,-73.9079634,40.88885975
45022,-73.90815192,40.88936247
45023,-73.90807318,40.89014053
45024,-73.90820975,40.89070224
45025,-73.90798547,40.89075333
45027,-73.90990984,40.89268412
45028,-73.91002119,40.89354566
45029,-73.9085001,40.89358669
45030,-73.90819927,40.89138376
45031,-73.90821213,40.89359469
45032,-73.90796911,40.89360695
45033,-73.90796937,40.89126116
45034,-73.90695663,40.89360794
45035,-73.91004449,40.89443209
45036,-73.90988379,40.89658011
45037,-73.90847772,40.89432463
45038,-73.90695596,40.89544764
45039,-73.91042945,40.89679512
45040,-73.91017488,40.89850885
45043,-73.9093315,40.89786171
45044,-73.90908273,40.8986746
45045,-73.90820685,40.89734428
45047,-73.9078623,40.8994548
45048,-73.90767604,40.89761088
45049,-73.90746256,40.89939466
45050,-73.90712198,40.89929112
45051,-73.90690407,40.89747698
45053,-73.9068584,40.89920133
45054,-73.90983873,40.89980393
45055,-73.90945082,40.90129163
45056,-73.90881224,40.89959664
45057,-73.90701216,40.90197294
45058,-73.91016662,40.90305645
45059,-73.91007862,40.90302568
45060,-73.90963073,40.90385048
45061,-73.90936902,40.90473449
45062,-73.90875387,40.90476952
45063,-73.90814737,40.90316278
45064,-73.90807283,40.90336529
45065,-73.90783738,40.90225153
45066,-73.90747243,40.90324607
45067,-73.90714835,40.90447368
45068,-73.90899841,40.90748961
45069,-73.90672346,40.9063995
45070,-73.91913398,40.91481578
45071,-73.91827364,40.91766181
45072,-73.91264932,40.90807081
45073,-73.91150046,40.91296827
45074,-73.91105222,40.91302554
45075,-73.91120519,40.91405102
45076,-73.91066855,40.91479943
45077,-73.91072799,40.91577391
45078,-73.90904012,40.90816977
45079,-73.90812722,40.90753495
45080,-73.90681234,40.90929773
45081,-73.90919339,40.9131455
45082,-73.90792958,40.91226657
45083,-73.90754646,40.91227716
45084,-73.90763508,40.91274779
45085,-73.90724577,40.91249205
45086,-73.91011277,40.91539873
45087,-73.90907714,40.91380363
45088,-73.90866147,40.91497796
45089,-73.90832065,40.91461396
45090,-73.90692773,40.71799297
45091,-73.9063901,40.71736369
45092,-73.90654011,40.71804598
45093,-73.906176,40.7164214
45094,-73.90602078,40.71574268
45095,-73.90461439,40.71662649
45096,-73.90486093,40.71758771
45097,-73.90397168,40.71772058
45098,-73.90351051,40.71607219
45099,-73.90369849,40.71674443
45100,-73.90683805,40.71933341
45101,-73.90670674,40.71879459
45102,-73.90613949,40.71977611
45103,-73.90561734,40.72009482
45104,-73.90527658,40.71900257
45105,-73.90492124,40.72052247
45106,-73.9043678,40.71913649
45107,-73.90415878,40.71839182
45108,-73.90409579,40.72103134
45109,-73.90633123,40.72116038
45110,-73.90641597,40.72314148
45111,-73.90422651,40.72124295
45112,-73.90443507,40.72184233
45113,-73.90456292,40.72259959
45114,-73.90457134,40.72300888
45115,-73.90444825,40.72370723
45116,-73.90633617,40.72383651
45117,-73.90625223,40.7245201
45118,-73.90617177,40.72520347
45119,-73.90609554,40.72588301
45120,-73.90644799,40.72662278
45121,-73.90602776,40.7264131
45122,-73.90436846,40.72438967
45123,-73.90428755,40.72507235
45124,-73.904206,40.72576293
45125,-73.9044174,40.72629652
45126,-73.90436313,40.72645563
45127,-73.9051984,40.72695816
45128,-73.90378277,40.72573342
45129,-73.90374133,40.72597448
45130,-73.90372966,40.7260354
45131,-73.90371079,40.72615347
45132,-73.90368356,40.72629274
45133,-73.90364494,40.72649992
45134,-73.9069305,40.72757603
45135,-73.90673028,40.72773268
45136,-73.9060213,40.72664488
45137,-73.9059307,40.72679994
45138,-73.90582037,40.72698838
45139,-73.90572424,40.72852002
45140,-73.90407563,40.72784064
45141,-73.90402874,40.7290035
45142,-73.90421911,40.73012601
45143,-73.90398154,40.72999273
45145,-73.90598353,40.73326568
45146,-73.90689892,40.73423218
45147,-73.90628903,40.73240075
45148,-73.9060183,40.73401074
45149,-73.9057359,40.73463344
45150,-73.90660726,40.73486476
45151,-73.90674661,40.73671757
45152,-73.90652107,40.73722097
45153,-73.90646283,40.73702598
45154,-73.90601642,40.73619365
45155,-73.90598452,40.73721865
45156,-73.90561444,40.73716221
45158,-73.90566149,40.73610244
45159,-73.90556438,40.73765435
45160,-73.90556672,40.7374144
45161,-73.90516949,40.73585964
45162,-73.90470298,40.7356799
45163,-73.9046529,40.73711968
45164,-73.90378661,40.73521732
45165,-73.90376505,40.73569993
45166,-73.90371323,40.73709946
45167,-73.90647519,40.73858901
45168,-73.90553334,40.73856739
45169,-73.90547385,40.74017564
45170,-73.90464388,40.73760692
45171,-73.90463289,40.73782416
45172,-73.90458644,40.73809182
45173,-73.90457911,40.73855112
45174,-73.90452989,40.73992502
45175,-73.90367909,40.73799339
45176,-73.90392624,40.73838691
45177,-73.90364753,40.73821737
45178,-73.90376969,40.73854795
45179,-73.90639078,40.74040899
45180,-73.90633118,40.74171425
45181,-73.90548326,40.74162173
45182,-73.905354,40.74223667
45183,-73.90459089,40.74151957
45184,-73.90444944,40.74210362
45185,-73.90427714,40.74280548
45186,-73.903681,40.7414099
45187,-73.90354489,40.74197349
45188,-73.90379364,40.74269529
45189,-73.90278654,40.71686577
45190,-73.90306279,40.71785581
45191,-73.90210088,40.71799579
45192,-73.90163226,40.71631656
45193,-73.90182072,40.71698778
45194,-73.90158405,40.71614391
45195,-73.90112089,40.71801939
45196,-73.90033904,40.71801995
45197,-73.90004747,40.71796671
45198,-73.90005938,40.71804638
45199,-73.90329153,40.71929145
45200,-73.90261709,40.71861809
45201,-73.90249737,40.71940716
45202,-73.90229352,40.71867893
45203,-73.90154047,40.7195456
45204,-73.90158074,40.71969219
45205,-73.90091573,40.72074379
45206,-73.90062644,40.71976405
45207,-73.90311781,40.72162803
45208,-73.90226694,40.72214382
45209,-73.90181157,40.72280242
45210,-73.90182377,40.72343041
45211,-73.90152329,40.72262113
45212,-73.90057737,40.72318558
45213,-73.90028077,40.72118316
45214,-73.90315617,40.72644516
45215,-73.90337674,40.72593736
45216,-73.90181587,40.72421621
45217,-73.90181285,40.72426979
45218,-73.90180224,40.72490166
45219,-73.90179446,40.72510562
45220,-73.901782,40.72559546
45221,-73.90178277,40.7263176
45222,-73.90115801,40.72542794
45223,-73.90098521,40.72552974
45224,-73.90101322,40.72588003
45225,-73.90115984,40.72626176
45226,-73.90065152,40.72485758
45227,-73.90023861,40.72580759
45228,-73.90052039,40.72660167
45229,-73.90014619,40.72428824
45230,-73.90011763,40.72615994
45231,-73.90312049,40.72737521
45232,-73.90303345,40.72875951
45233,-73.90222592,40.72704118
45234,-73.90213724,40.7290625
45235,-73.90176183,40.72700962
45236,-73.90129037,40.72697686
45237,-73.90122628,40.72863212
45238,-73.90080005,40.72693757
45239,-73.90032194,40.72691091
45240,-73.90027122,40.72807695
45241,-73.90024189,40.72901868
45242,-73.90341311,40.72971881
45243,-73.90261845,40.72934291
45244,-73.90176486,40.73172026
45245,-73.90112893,40.73115675
45246,-73.9011252,40.73141211
45247,-73.90014501,40.73138946
45248,-73.90286649,40.73476746
45249,-73.90259651,40.73210443
45250,-73.90194325,40.73434003
45251,-73.90107971,40.73391463
45252,-73.90071139,40.73435873
45253,-73.90040571,40.73336512
45254,-73.90006744,40.73365782
45255,-73.90007956,40.73330305
45256,-73.90002778,40.7343392
45257,-73.90282944,40.73567904
45258,-73.9027747,40.73707975
45259,-73.90189377,40.73566087
45260,-73.9018386,40.73705721
45261,-73.90095451,40.73563378
45262,-73.90090107,40.73703689
45263,-73.90000969,40.73485032
45264,-73.89998299,40.73561443
45265,-73.89992487,40.73701217
45266,-73.90353637,40.73851278
45267,-73.90326137,40.73988213
45268,-73.90316328,40.73839069
45269,-73.90268254,40.7385675
45270,-73.90273589,40.73834961
45271,-73.90315338,40.73857012
45273,-73.90178463,40.73848843
45274,-73.90174322,40.7389004
45275,-73.90180919,40.73856377
45276,-73.90175057,40.73908916
45277,-73.90175403,40.73918823
45278,-73.90084207,40.73846296
45279,-73.90082784,40.73904459
45280,-73.90068691,40.73932844
45281,-73.90057825,40.7394929
45282,-73.90080693,40.73957969
45283,-73.899869,40.73844019
45284,-73.9033926,40.74259516
45285,-73.90295335,40.74208511
45286,-73.90297382,40.74250649
45287,-73.90256584,40.74128148
45288,-73.90228212,40.74194925
45289,-73.90214143,40.74232347
45290,-73.90158117,40.74113129
45291,-73.90118532,40.74216141
45292,-73.90057079,40.74100991
45293,-73.9003547,40.74206643
45294,-73.8998377,40.71783602
45295,-73.8993031,40.71754206
45296,-73.89901821,40.71738213
45297,-73.89860294,40.71586712
45298,-73.89820367,40.71693
45299,-73.89782401,40.71623638
45300,-73.89750226,40.71638387
45301,-73.89726758,40.71814716
45302,-73.90009286,40.72017685
45303,-73.8983476,40.71919768
45305,-73.89815133,40.71887483
45306,-73.8978371,40.7204702
45307,-73.89765267,40.71838404
45308,-73.89736598,40.72046438
45309,-73.8998161,40.7212369
45310,-73.89960909,40.72368206
45311,-73.90010043,40.72325954
45312,-73.89835285,40.72311229
45313,-73.89812418,40.72350891
45314,-73.89846538,40.72334398
45315,-73.89785541,40.72114212
45316,-73.89739705,40.72155121
45317,-73.89975485,40.72576016
45318,-73.89978056,40.72612458
45319,-73.89950733,40.72542405
45320,-73.8989785,40.72488695
45322,-73.89868487,40.72415362
45323,-73.89856352,40.7244228
45324,-73.89858439,40.72508979
45325,-73.89859883,40.72532574
45326,-73.89861916,40.72600951
45327,-73.89843611,40.72428072
45328,-73.89818733,40.72529117
45329,-73.89842452,40.72599466
45330,-73.89689137,40.72593097
45331,-73.89670687,40.72516692
45332,-73.8965121,40.72593304
45333,-73.89651801,40.72612041
45334,-73.89916724,40.72805259
45335,-73.89924609,40.72905041
45336,-73.89865243,40.72670899
45337,-73.89868959,40.72751932
45338,-73.89872806,40.72837738
45339,-73.89823833,40.72887246
45340,-73.89773535,40.72891883
45341,-73.89723657,40.72826488
45342,-73.89685267,40.72899597
45343,-73.89654375,40.72696891
45344,-73.89657876,40.72777058
45345,-73.89652966,40.72832951
45346,-73.8992499,40.7294863
45347,-73.89917234,40.73135853
45348,-73.89919782,40.73066549
45349,-73.89913103,40.73204175
45350,-73.89783692,40.72960333
45351,-73.89793272,40.73032781
45352,-73.89712518,40.73075491
45353,-73.89717898,40.7314404
45354,-73.89694164,40.72967797
45355,-73.89910314,40.7329401
45356,-73.8990792,40.73363197
45357,-73.89905483,40.7343183
45359,-73.89792077,40.73292418
45360,-73.89789191,40.73360363
45361,-73.89786446,40.73429056
45362,-73.89723745,40.7321252
45363,-73.8990221,40.73514908
45364,-73.89900543,40.73559668
45365,-73.89895176,40.73699154
45366,-73.89783237,40.73516035
45367,-73.8978022,40.73589636
45368,-73.89776089,40.73696555
45369,-73.89691188,40.7350866
45370,-73.89686458,40.73618326
45371,-73.89684014,40.73694518
45372,-73.89982905,40.73951235
45373,-73.89974871,40.7401322
45374,-73.89892657,40.73770393
45375,-73.89889701,40.73842008
45376,-73.89882483,40.73966852
45377,-73.89878014,40.73996344
45378,-73.89817298,40.73977273
45379,-73.89773211,40.73768027
45380,-73.89770633,40.73839371
45381,-73.89767554,40.73910899
45382,-73.89764996,40.73984194
45383,-73.89760952,40.74023711
45384,-73.89660874,40.74000617
45385,-73.89971095,40.74036478
45386,-73.89960578,40.74089484
45387,-73.89926243,40.74085148
45388,-73.89920951,40.74054548
45389,-73.89928874,40.74244881
45390,-73.89889422,40.74081424
45391,-73.89871823,40.74033451
45392,-73.89861391,40.74077629
45393,-73.89838352,40.74183519
45394,-73.89836135,40.7420752
45395,-73.89829842,40.74150957
45396,-73.89818354,40.7413909
45397,-73.89783529,40.74199593
45398,-73.89775272,40.7406215
45399,-73.89720742,40.74217394
45400,-73.89730929,40.74053915
45401,-73.89722484,40.74201599
45402,-73.89706891,40.74228452
45403,-73.89670433,40.740427
45404,-73.89685567,40.74063686
45405,-73.89660055,40.74184654
45406,-73.89645718,40.74252755
45407,-73.89638129,40.74284492
45408,-73.89423533,40.71792438
45409,-73.89332087,40.71757464
45410,-73.89368818,40.72099888
45411,-73.89375791,40.7182062
45412,-73.89321622,40.72038085
45413,-73.89273335,40.71976296
45414,-73.89569743,40.72341258
45415,-73.89541682,40.72342409
45416,-73.89497219,40.7228236
45417,-73.89458568,40.72220787
45418,-73.89451033,40.72313195
45419,-73.89415924,40.72160497
45420,-73.89411255,40.72321426
45421,-73.89366911,40.72262456
45422,-73.89321291,40.72203008
45423,-73.89274013,40.72143201
45424,-73.89628284,40.72375099
45425,-73.89582381,40.72389882
45426,-73.89605191,40.72511116
45427,-73.89621629,40.72543158
45428,-73.89577541,40.72406661
45429,-73.89581999,40.72424397
45430,-73.8953407,40.7259205
45431,-73.89467833,40.7249988
45432,-73.89491027,40.72531035
45433,-73.89478689,40.72514241
45434,-73.89507129,40.72554243
45435,-73.89454932,40.72462047
45436,-73.8946431,40.7263381
45437,-73.89433571,40.72392148
45438,-73.89440895,40.72647882
45439,-73.89377113,40.72497904
45440,-73.89398552,40.72553643
45441,-73.89353808,40.72498447
45442,-73.89374627,40.72528402
45443,-73.89312739,40.72446354
45444,-73.8932352,40.72602461
45445,-73.89293039,40.72562543
45446,-73.89597114,40.72906274
45447,-73.89558891,40.72896534
45448,-73.89559987,40.7291055
45449,-73.89541205,40.72677051
45450,-73.89549904,40.7277885
45451,-73.89452324,40.72783733
45452,-73.89450337,40.72909801
45453,-73.8942035,40.72785365
45454,-73.89386553,40.72680436
45455,-73.8936932,40.72920842
45456,-73.89327388,40.7271921
45457,-73.89329073,40.72929684
45458,-73.89562306,40.72947498
45459,-73.89564524,40.72969877
45460,-73.89565184,40.72978363
45461,-73.89569827,40.73038005
45462,-73.8957368,40.73081538
45463,-73.89576327,40.73113695
45464,-73.89579867,40.73150506
45465,-73.89375832,40.72977914
45466,-73.89381375,40.73046529
45467,-73.89386904,40.73114662
45468,-73.89285863,40.7297915
45469,-73.89296933,40.73114871
45470,-73.8959131,40.73287718
45471,-73.89601662,40.73425592
45472,-73.89585119,40.73217473
45473,-73.89595871,40.7335318
45474,-73.89487218,40.73221136
45475,-73.89498347,40.73355448
45476,-73.89395402,40.73224677
45477,-73.89406459,40.73359531
